Tipo de Delito: Nivel 1,Tipo de Delito: Nivel 2,Tipo de Delito: Nivel 3,Tipo de Delito: Nivel 4,Nacionalidad,Periodo,Total
A Delitos,7 Torturas e integridad moral,,,De Africa,2014,127.0
A Delitos,7 Torturas e integridad moral,,,De Africa,2013,143.0
A Delitos,7 Torturas e integridad moral,,,De América,2023,834.0
A Delitos,7 Torturas e integridad moral,,,De América,2022,730.0
A Delitos,7 Torturas e integridad moral,,,De América,2021,679.0
A Delitos,7 Torturas e integridad moral,,,De América,2020,475.0
A Delitos,7 Torturas e integridad moral,,,De América,2019,504.0
A Delitos,7 Torturas e integridad moral,,,De América,2018,430.0
A Delitos,7 Torturas e integridad moral,,,De América,2017,393.0
A Delitos,7 Torturas e integridad moral,,,De América,2016,358.0
A Delitos,7 Torturas e integridad moral,,,De América,2015,238.0
A Delitos,7 Torturas e integridad moral,,,De América,2014,193.0
A Delitos,7 Torturas e integridad moral,,,De América,2013,223.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2023,53.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2022,44.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2021,55.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2020,34.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2019,54.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2018,32.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2017,38.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2016,28.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2015,22.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2014,19.0
A Delitos,7 Torturas e integridad moral,,,De Asia,2013,31.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2023,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2022,1.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2021,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2020,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2019,1.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2018,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2017,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2016,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2015,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2014,0.0
A Delitos,7 Torturas e integridad moral,,,De Oceanía,2013,1.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2023,10.064
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2022,9.789
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2021,9.589
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2020,7.03
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2019,8.014
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2018,7.733
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2017,7.156
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2016,6.168
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2015,3.921
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2014,2.476
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Total,2013,2.718
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2023,8.02
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2022,7.837
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2021,7.655
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2020,5.646
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2019,6.539
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2018,6.391
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2017,5.954
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2016,5.113
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2015,3.161
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2014,1.973
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,Española,2013,2.121
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2023,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2022,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2021,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2020,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2019,476.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2018,490.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2017,435.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2016,371.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2015,287.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2014,158.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE28 sin España,2013,184.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2023,515.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2022,540.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2021,528.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2020,429.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2019,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2018,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2017,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2016,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2015,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2014,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de la UE27_2020 sin España,2013,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2023,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2022,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2021,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2020,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2019,62.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2018,47.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2017,28.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2016,32.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2015,23.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2014,18.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE28,2013,16.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2023,112.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2022,114.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2021,129.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2020,82.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2019,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2018,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2017,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2016,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2015,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2014,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,País de Europa menos UE27_2020,2013,
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2023,530.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2022,527.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2021,544.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2020,365.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2019,379.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2018,351.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2017,309.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2016,266.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2015,192.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2014,127.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Africa,2013,142.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2023,834.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2022,727.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2021,678.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2020,474.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2019,503.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2018,422.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2017,393.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2016,358.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2015,236.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2014,181.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De América,2013,223.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2023,53.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2022,43.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2021,55.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2020,34.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2019,54.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2018,32.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2017,37.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2016,28.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2015,22.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2014,19.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Asia,2013,31.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2023,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2022,1.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2021,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2020,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2019,1.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2018,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2017,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2016,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2015,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2014,0.0
A Delitos,7 Torturas e integridad moral,7.1 Trato degradante y violencia,,De Oceanía,2013,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2023,23.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2022,37.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2021,93.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2020,41.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2019,75.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2018,77.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2017,36.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2016,76.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2015,69.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2014,68.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Total,2013,47.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2023,21.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2022,34.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2021,84.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2020,36.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2019,68.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2018,63.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2017,35.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2016,71.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2015,64.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2014,55.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,Española,2013,46.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2023,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2022,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2021,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2020,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2019,4.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2018,5.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2017,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2016,3.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2015,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2014,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE28 sin España,2013,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2023,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2022,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2021,6.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2020,2.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2019,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2018,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2017,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2016,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2015,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2014,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de la UE27_2020 sin España,2013,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2023,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2022,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2021,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2020,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2019,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2018,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2017,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2016,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2015,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2014,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE28,2013,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2023,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2022,0.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2021,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2020,1.0
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2019,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2018,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2017,
A Delitos,7 Torturas e integridad moral,7.2 Tortura,,País de Europa menos UE27_2020,2016,
