Sexo,Edad,Nacionalidad,Periodo,Total
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2018,"4,3"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2017,"5,3"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2016,"4,1"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2015,"4,1"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2014,"3,3"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2013,"6,8"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2012,"6,2"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2011,"9,4"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2010,"7,1"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2009,"4,7"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2008,"5,9"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2007,"6,3"
Mujeres,De 16 a 24 años,Extranjera: Resto de Europa,2006,"50,2"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2024,"63,2"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2023,"69,7"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2022,"56,6"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2021,"58,4"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2020,"52,1"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2019,"43,1"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2018,"45,6"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2017,"42,1"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2016,"40,2"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2015,37
Mujeres,De 16 a 24 años,Extranjera: América Latina,2014,"35,3"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2013,53
Mujeres,De 16 a 24 años,Extranjera: América Latina,2012,"69,7"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2011,"79,7"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2010,"88,2"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2009,"92,4"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2008,"100,4"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2007,"101,1"
Mujeres,De 16 a 24 años,Extranjera: América Latina,2006,"89,6"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2024,"27,7"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2023,"35,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2022,"29,6"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2021,"21,5"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2020,"23,8"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2019,"29,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2018,"28,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2017,"25,2"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2016,"25,8"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2015,"32,1"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2014,"31,4"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2013,"33,2"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2012,"40,6"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2011,"36,1"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2010,"30,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2009,"33,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2008,"29,4"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2007,"26,9"
Mujeres,De 16 a 24 años,Extranjera: Resto del mundo y apátrida,2006,"28,9"
Mujeres,De 25 a 34 años,Total,2024,"2.241,8"
Mujeres,De 25 a 34 años,Total,2023,"2.242,4"
Mujeres,De 25 a 34 años,Total,2022,"2.176,2"
Mujeres,De 25 a 34 años,Total,2021,2.182
Mujeres,De 25 a 34 años,Total,2020,"2.148,3"
Mujeres,De 25 a 34 años,Total,2019,"2.187,3"
Mujeres,De 25 a 34 años,Total,2018,"2.207,6"
Mujeres,De 25 a 34 años,Total,2017,2.254
Mujeres,De 25 a 34 años,Total,2016,"2.334,9"
Mujeres,De 25 a 34 años,Total,2015,"2.456,2"
Mujeres,De 25 a 34 años,Total,2014,"2.587,7"
Mujeres,De 25 a 34 años,Total,2013,"2.719,9"
Mujeres,De 25 a 34 años,Total,2012,"2.834,2"
Mujeres,De 25 a 34 años,Total,2011,"2.939,5"
Mujeres,De 25 a 34 años,Total,2010,"3.030,2"
Mujeres,De 25 a 34 años,Total,2009,"3.069,1"
Mujeres,De 25 a 34 años,Total,2008,"3.082,8"
Mujeres,De 25 a 34 años,Total,2007,"3.009,9"
Mujeres,De 25 a 34 años,Total,2006,"2.951,2"
Mujeres,De 25 a 34 años,Española,2024,"1.610,4"
Mujeres,De 25 a 34 años,Española,2023,"1.684,4"
Mujeres,De 25 a 34 años,Española,2022,"1.694,8"
Mujeres,De 25 a 34 años,Española,2021,"1.690,1"
Mujeres,De 25 a 34 años,Española,2020,"1.653,2"
Mujeres,De 25 a 34 años,Española,2019,"1.726,6"
Mujeres,De 25 a 34 años,Española,2018,"1.762,2"
Mujeres,De 25 a 34 años,Española,2017,"1.803,7"
Mujeres,De 25 a 34 años,Española,2016,"1.862,5"
Mujeres,De 25 a 34 años,Española,2015,"1.966,6"
Mujeres,De 25 a 34 años,Española,2014,"2.068,5"
Mujeres,De 25 a 34 años,Española,2013,"2.155,7"
Mujeres,De 25 a 34 años,Española,2012,"2.231,8"
Mujeres,De 25 a 34 años,Española,2011,"2.274,1"
Mujeres,De 25 a 34 años,Española,2010,"2.347,8"
Mujeres,De 25 a 34 años,Española,2009,"2.418,9"
Mujeres,De 25 a 34 años,Española,2008,"2.429,6"
Mujeres,De 25 a 34 años,Española,2007,"2.420,4"
Mujeres,De 25 a 34 años,Española,2006,"2.442,8"
Mujeres,De 25 a 34 años,Doble nacionalidad,2024,"139,5"
Mujeres,De 25 a 34 años,Doble nacionalidad,2023,"126,6"
Mujeres,De 25 a 34 años,Doble nacionalidad,2022,"108,6"
Mujeres,De 25 a 34 años,Doble nacionalidad,2021,97
Mujeres,De 25 a 34 años,Doble nacionalidad,2020,"89,6"
Mujeres,De 25 a 34 años,Doble nacionalidad,2019,"81,9"
Mujeres,De 25 a 34 años,Doble nacionalidad,2018,"77,5"
Mujeres,De 25 a 34 años,Doble nacionalidad,2017,"71,1"
Mujeres,De 25 a 34 años,Doble nacionalidad,2016,"72,3"
Mujeres,De 25 a 34 años,Doble nacionalidad,2015,63
Mujeres,De 25 a 34 años,Doble nacionalidad,2014,"60,7"
Mujeres,De 25 a 34 años,Doble nacionalidad,2013,"55,8"
Mujeres,De 25 a 34 años,Doble nacionalidad,2012,"46,2"
Mujeres,De 25 a 34 años,Doble nacionalidad,2011,"48,3"
Mujeres,De 25 a 34 años,Doble nacionalidad,2010,"47,4"
Mujeres,De 25 a 34 años,Doble nacionalidad,2009,"35,5"
Mujeres,De 25 a 34 años,Doble nacionalidad,2008,"33,4"
Mujeres,De 25 a 34 años,Doble nacionalidad,2007,"24,4"
Mujeres,De 25 a 34 años,Doble nacionalidad,2006,"24,8"
Mujeres,De 25 a 34 años,Extranjera: Total,2024,"491,9"
Mujeres,De 25 a 34 años,Extranjera: Total,2023,"431,5"
Mujeres,De 25 a 34 años,Extranjera: Total,2022,"372,9"
Mujeres,De 25 a 34 años,Extranjera: Total,2021,"394,9"
Mujeres,De 25 a 34 años,Extranjera: Total,2020,"405,5"
Mujeres,De 25 a 34 años,Extranjera: Total,2019,"378,7"
Mujeres,De 25 a 34 años,Extranjera: Total,2018,"367,9"
Mujeres,De 25 a 34 años,Extranjera: Total,2017,"379,2"
Mujeres,De 25 a 34 años,Extranjera: Total,2016,"400,2"
Mujeres,De 25 a 34 años,Extranjera: Total,2015,"426,6"
Mujeres,De 25 a 34 años,Extranjera: Total,2014,"458,5"
Mujeres,De 25 a 34 años,Extranjera: Total,2013,"508,4"
Mujeres,De 25 a 34 años,Extranjera: Total,2012,"556,2"
Mujeres,De 25 a 34 años,Extranjera: Total,2011,"617,1"
Mujeres,De 25 a 34 años,Extranjera: Total,2010,635
Mujeres,De 25 a 34 años,Extranjera: Total,2009,"614,7"
Mujeres,De 25 a 34 años,Extranjera: Total,2008,"619,8"
Mujeres,De 25 a 34 años,Extranjera: Total,2007,"565,2"
Mujeres,De 25 a 34 años,Extranjera: Total,2006,"483,5"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2024,"102,3"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2023,94
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2022,"90,2"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2021,"96,6"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2020,"124,2"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2019,"132,8"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2018,"131,3"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2017,"142,6"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2016,"151,2"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2015,"149,5"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2014,"162,3"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2013,"154,7"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2012,"175,8"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2011,"193,8"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2010,"183,6"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2009,"176,1"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2008,"166,2"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2007,"152,7"
Mujeres,De 25 a 34 años,Extranjera: Unión Europea,2006,"40,9"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2024,"34,9"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2023,27
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2022,"16,1"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2021,"25,8"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2020,"31,3"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2019,"24,9"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2018,"21,1"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2017,"21,4"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2016,"18,4"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2015,"31,2"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2014,"25,1"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2013,"24,1"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2012,"24,7"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2011,"26,9"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2010,"24,1"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2009,"18,9"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2008,"28,8"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2007,"28,5"
Mujeres,De 25 a 34 años,Extranjera: Resto de Europa,2006,"111,8"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2024,"277,7"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2023,"232,6"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2022,"187,2"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2021,"196,6"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2020,"174,9"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2019,"143,3"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2018,"137,4"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2017,"130,9"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2016,"136,3"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2015,"145,9"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2014,"175,6"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2013,"215,1"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2012,"268,7"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2011,"313,3"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2010,"339,9"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2009,"340,7"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2008,"348,7"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2007,"327,2"
Mujeres,De 25 a 34 años,Extranjera: América Latina,2006,"277,1"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2024,77
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2023,"77,9"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2022,"79,4"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2021,"75,8"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2020,"75,1"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2019,"77,7"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2018,78
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2017,"84,3"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2016,"94,2"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2015,"100,1"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2014,"95,6"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2013,"114,5"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2012,87
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2011,"83,1"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2010,"87,4"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2009,79
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2008,"76,1"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2007,"56,9"
Mujeres,De 25 a 34 años,Extranjera: Resto del mundo y apátrida,2006,"53,7"
Mujeres,De 35 a 44 años,Total,2024,"2.803,8"
Mujeres,De 35 a 44 años,Total,2023,2.875
Mujeres,De 35 a 44 años,Total,2022,"2.900,2"
Mujeres,De 35 a 44 años,Total,2021,"2.970,7"
Mujeres,De 35 a 44 años,Total,2020,"2.979,3"
Mujeres,De 35 a 44 años,Total,2019,3.103
Mujeres,De 35 a 44 años,Total,2018,"3.140,6"
Mujeres,De 35 a 44 años,Total,2017,"3.199,4"
Mujeres,De 35 a 44 años,Total,2016,3.248
Mujeres,De 35 a 44 años,Total,2015,"3.237,3"
Mujeres,De 35 a 44 años,Total,2014,"3.243,5"
Mujeres,De 35 a 44 años,Total,2013,"3.238,4"
Mujeres,De 35 a 44 años,Total,2012,"3.214,2"
Mujeres,De 35 a 44 años,Total,2011,"3.123,3"
Mujeres,De 35 a 44 años,Total,2010,3.026
Mujeres,De 35 a 44 años,Total,2009,2.953
Mujeres,De 35 a 44 años,Total,2008,2.806
Mujeres,De 35 a 44 años,Total,2007,"2.671,5"
Mujeres,De 35 a 44 años,Total,2006,"2.550,3"
Mujeres,De 35 a 44 años,Española,2024,"2.067,6"
Mujeres,De 35 a 44 años,Española,2023,"2.143,8"
Mujeres,De 35 a 44 años,Española,2022,"2.239,5"
Mujeres,De 35 a 44 años,Española,2021,"2.339,7"
Mujeres,De 35 a 44 años,Española,2020,"2.344,8"
Mujeres,De 35 a 44 años,Española,2019,"2.476,4"
Mujeres,De 35 a 44 años,Española,2018,"2.533,7"
Mujeres,De 35 a 44 años,Española,2017,"2.605,4"
Mujeres,De 35 a 44 años,Española,2016,"2.677,5"
Mujeres,De 35 a 44 años,Española,2015,2.691
Mujeres,De 35 a 44 años,Española,2014,"2.715,3"
Mujeres,De 35 a 44 años,Española,2013,"2.665,1"
Mujeres,De 35 a 44 años,Española,2012,"2.627,1"
Mujeres,De 35 a 44 años,Española,2011,"2.549,3"
Mujeres,De 35 a 44 años,Española,2010,"2.469,1"
Mujeres,De 35 a 44 años,Española,2009,"2.405,7"
Mujeres,De 35 a 44 años,Española,2008,2.318
Mujeres,De 35 a 44 años,Española,2007,"2.246,3"
Mujeres,De 35 a 44 años,Española,2006,"2.182,1"
Mujeres,De 35 a 44 años,Doble nacionalidad,2024,"186,3"
Mujeres,De 35 a 44 años,Doble nacionalidad,2023,"167,6"
Mujeres,De 35 a 44 años,Doble nacionalidad,2022,"145,2"
Mujeres,De 35 a 44 años,Doble nacionalidad,2021,"152,3"
Mujeres,De 35 a 44 años,Doble nacionalidad,2020,"144,7"
Mujeres,De 35 a 44 años,Doble nacionalidad,2019,"140,2"
Mujeres,De 35 a 44 años,Doble nacionalidad,2018,"141,2"
Mujeres,De 35 a 44 años,Doble nacionalidad,2017,"125,4"
Mujeres,De 35 a 44 años,Doble nacionalidad,2016,"130,6"
Mujeres,De 35 a 44 años,Doble nacionalidad,2015,"112,3"
Mujeres,De 35 a 44 años,Doble nacionalidad,2014,90
Mujeres,De 35 a 44 años,Doble nacionalidad,2013,"90,8"
Mujeres,De 35 a 44 años,Doble nacionalidad,2012,"82,5"
Mujeres,De 35 a 44 años,Doble nacionalidad,2011,"83,9"
Mujeres,De 35 a 44 años,Doble nacionalidad,2010,"60,1"
Mujeres,De 35 a 44 años,Doble nacionalidad,2009,59
Mujeres,De 35 a 44 años,Doble nacionalidad,2008,47
Mujeres,De 35 a 44 años,Doble nacionalidad,2007,"36,7"
Mujeres,De 35 a 44 años,Doble nacionalidad,2006,"29,8"
Mujeres,De 35 a 44 años,Extranjera: Total,2024,"549,9"
Mujeres,De 35 a 44 años,Extranjera: Total,2023,"563,5"
Mujeres,De 35 a 44 años,Extranjera: Total,2022,"515,5"
Mujeres,De 35 a 44 años,Extranjera: Total,2021,"478,7"
Mujeres,De 35 a 44 años,Extranjera: Total,2020,"489,8"
Mujeres,De 35 a 44 años,Extranjera: Total,2019,"486,4"
Mujeres,De 35 a 44 años,Extranjera: Total,2018,"465,7"
Mujeres,De 35 a 44 años,Extranjera: Total,2017,"468,7"
Mujeres,De 35 a 44 años,Extranjera: Total,2016,"439,9"
Mujeres,De 35 a 44 años,Extranjera: Total,2015,"433,9"
Mujeres,De 35 a 44 años,Extranjera: Total,2014,"438,2"
Mujeres,De 35 a 44 años,Extranjera: Total,2013,"482,4"
Mujeres,De 35 a 44 años,Extranjera: Total,2012,"504,6"
Mujeres,De 35 a 44 años,Extranjera: Total,2011,"490,2"
Mujeres,De 35 a 44 años,Extranjera: Total,2010,"496,7"
Mujeres,De 35 a 44 años,Extranjera: Total,2009,"488,3"
Mujeres,De 35 a 44 años,Extranjera: Total,2008,441
Mujeres,De 35 a 44 años,Extranjera: Total,2007,"388,5"
Mujeres,De 35 a 44 años,Extranjera: Total,2006,"338,4"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2024,"147,2"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2023,"160,1"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2022,"144,2"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2021,"144,4"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2020,"163,9"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2019,"187,1"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2018,"160,8"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2017,"167,6"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2016,"161,9"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2015,"161,1"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2014,"163,9"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2013,"166,1"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2012,"165,5"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2011,"147,2"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2010,"149,3"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2009,"147,5"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2008,130
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2007,"105,3"
Mujeres,De 35 a 44 años,Extranjera: Unión Europea,2006,"41,7"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2024,"46,8"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2023,"44,6"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2022,"33,1"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2021,"27,1"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2020,"35,8"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2019,"33,9"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2018,"31,3"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2017,"28,9"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2016,"24,9"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2015,"28,2"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2014,"20,1"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2013,"25,7"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2012,"32,2"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2011,"25,9"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2010,"21,1"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2009,"18,8"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2008,"20,6"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2007,"19,8"
Mujeres,De 35 a 44 años,Extranjera: Resto de Europa,2006,"68,7"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2024,"243,3"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2023,"252,3"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2022,"230,9"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2021,201
Mujeres,De 35 a 44 años,Extranjera: América Latina,2020,"188,4"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2019,"162,8"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2018,"170,2"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2017,"176,1"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2016,"171,8"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2015,"153,4"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2014,"167,6"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2013,206
Mujeres,De 35 a 44 años,Extranjera: América Latina,2012,"226,4"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2011,244
Mujeres,De 35 a 44 años,Extranjera: América Latina,2010,"261,1"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2009,"260,5"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2008,"240,6"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2007,"217,4"
Mujeres,De 35 a 44 años,Extranjera: América Latina,2006,"193,3"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2024,"112,7"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2023,"106,5"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2022,"107,3"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2021,"106,3"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2020,"101,7"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2019,"102,7"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2018,"103,4"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2017,"96,2"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2016,"81,3"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2015,"91,2"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2014,"86,5"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2013,"84,6"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2012,"80,5"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2011,73
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2010,"65,3"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2009,"61,6"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2008,"49,8"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2007,"46,1"
Mujeres,De 35 a 44 años,Extranjera: Resto del mundo y apátrida,2006,"34,6"
Mujeres,De 45 a 54 años,Total,2024,"3.307,3"
Mujeres,De 45 a 54 años,Total,2023,"3.217,7"
Mujeres,De 45 a 54 años,Total,2022,"3.127,9"
Mujeres,De 45 a 54 años,Total,2021,"3.039,8"
Mujeres,De 45 a 54 años,Total,2020,"2.941,1"
Mujeres,De 45 a 54 años,Total,2019,"2.956,5"
Mujeres,De 45 a 54 años,Total,2018,"2.866,6"
Mujeres,De 45 a 54 años,Total,2017,"2.806,9"
Mujeres,De 45 a 54 años,Total,2016,"2.770,9"
Mujeres,De 45 a 54 años,Total,2015,"2.723,4"
Mujeres,De 45 a 54 años,Total,2014,2.666
Mujeres,De 45 a 54 años,Total,2013,"2.623,2"
Mujeres,De 45 a 54 años,Total,2012,"2.560,9"
Mujeres,De 45 a 54 años,Total,2011,2.441
Mujeres,De 45 a 54 años,Total,2010,"2.341,1"
Mujeres,De 45 a 54 años,Total,2009,"2.185,4"
Mujeres,De 45 a 54 años,Total,2008,"2.044,4"
Mujeres,De 45 a 54 años,Total,2007,"1.915,7"
Mujeres,De 45 a 54 años,Total,2006,"1.771,6"
Mujeres,De 45 a 54 años,Española,2024,"2.627,1"
Mujeres,De 45 a 54 años,Española,2023,"2.585,2"
Mujeres,De 45 a 54 años,Española,2022,"2.558,6"
Mujeres,De 45 a 54 años,Española,2021,"2.533,8"
Mujeres,De 45 a 54 años,Española,2020,"2.478,3"
Mujeres,De 45 a 54 años,Española,2019,"2.519,6"
Mujeres,De 45 a 54 años,Española,2018,"2.466,8"
Mujeres,De 45 a 54 años,Española,2017,"2.445,1"
Mujeres,De 45 a 54 años,Española,2016,"2.423,6"
Mujeres,De 45 a 54 años,Española,2015,2.401
Mujeres,De 45 a 54 años,Española,2014,"2.347,2"
Mujeres,De 45 a 54 años,Española,2013,"2.312,2"
Mujeres,De 45 a 54 años,Española,2012,"2.242,9"
Mujeres,De 45 a 54 años,Española,2011,"2.142,9"
Mujeres,De 45 a 54 años,Española,2010,2.066
Mujeres,De 45 a 54 años,Española,2009,"1.935,2"
Mujeres,De 45 a 54 años,Española,2008,"1.823,1"
Mujeres,De 45 a 54 años,Española,2007,"1.713,4"
Mujeres,De 45 a 54 años,Española,2006,1.593
Mujeres,De 45 a 54 años,Doble nacionalidad,2024,"219,6"
Mujeres,De 45 a 54 años,Doble nacionalidad,2023,"191,9"
